X_mm,Y_mm,Z_mm,Layer,_matrix_row,_matrix_col
4.72,2.79,0.2408557695,upper,31,59
4.8,2.79,0.2409453695,upper,31,60
4.88,2.79,0.2410394495,upper,31,61
4.96,2.79,0.2411380095,upper,31,62
5.04,2.79,0.2412410495,upper,31,63
5.12,2.79,0.2413485695,upper,31,64
5.2,2.79,0.2414605695,upper,31,65
5.28,2.79,0.2915770495,upper,31,66
5.36,2.79,0.2916980095,upper,31,67
5.44,2.79,0.2918234495,upper,31,68
5.5200000000000005,2.79,0.2919533695,upper,31,69
5.6000000000000005,2.79,0.2920877695,upper,31,70
5.68,2.79,0.2922266495,upper,31,71
5.76,2.79,0.2923700095,upper,31,72
5.84,2.79,0.2925178495,upper,31,73
5.92,2.79,0.2926701695,upper,31,74
6.0,2.79,0.29282696950000003,upper,31,75
6.08,2.79,0.2929882495,upper,31,76
6.16,2.79,0.2931540095,upper,31,77
6.24,2.79,0.2933242495,upper,31,78
6.32,2.79,0.2934989695,upper,31,79
0.0,2.88,0.2435060975,upper,32,0
0.08,2.88,0.2433313775,upper,32,1
0.16,2.88,0.24316113749999999,upper,32,2
0.24,2.88,0.2429953775,upper,32,3
0.32,2.88,0.2428340975,upper,32,4
0.4,2.88,0.2426772975,upper,32,5
0.48,2.88,0.2425249775,upper,32,6
0.56,2.88,0.2423771375,upper,32,7
0.64,2.88,0.2422337775,upper,32,8
0.72,2.88,0.2420948975,upper,32,9
0.8,2.88,0.2419604975,upper,32,10
0.88,2.88,0.2418305775,upper,32,11
0.96,2.88,0.2417051375,upper,32,12
1.04,2.88,0.2415841775,upper,32,13
1.12,2.88,0.2414676975,upper,32,14
1.2,2.88,0.2413556975,upper,32,15
1.28,2.88,0.2412481775,upper,32,16
1.36,2.88,0.2411451375,upper,32,17
1.44,2.88,0.2410465775,upper,32,18
1.52,2.88,0.2409524975,upper,32,19
1.6,2.88,0.2408628975,upper,32,20
1.68,2.88,0.2407777775,upper,32,21
1.76,2.88,0.2406971375,upper,32,22
1.84,2.88,0.2406209775,upper,32,23
1.92,2.88,0.2405492975,upper,32,24
2.0,2.88,0.2404820975,upper,32,25
2.08,2.88,0.2404193775,upper,32,26
2.16,2.88,0.2403611375,upper,32,27
2.24,2.88,0.2403073775,upper,32,28
2.32,2.88,0.2402580975,upper,32,29
2.4,2.88,0.2402132975,upper,32,30
2.48,2.88,0.2401729775,upper,32,31
2.56,2.88,0.2401371375,upper,32,32
2.64,2.88,0.2401057775,upper,32,33
3.52,2.88,0.2400564975,upper,32,44
3.6,2.88,0.2400788975,upper,32,45
3.68,2.88,0.2401057775,upper,32,46
3.7600000000000002,2.88,0.2401371375,upper,32,47
3.84,2.88,0.2401729775,upper,32,48
3.92,2.88,0.2402132975,upper,32,49
4.0,2.88,0.2402580975,upper,32,50
4.08,2.88,0.2403073775,upper,32,51
4.16,2.88,0.2403611375,upper,32,52
4.24,2.88,0.2404193775,upper,32,53
4.32,2.88,0.2404820975,upper,32,54
4.4,2.88,0.2405492975,upper,32,55
4.48,2.88,0.2406209775,upper,32,56
4.5600000000000005,2.88,0.2406971375,upper,32,57
4.64,2.88,0.2407777775,upper,32,58
4.72,2.88,0.2408628975,upper,32,59
4.8,2.88,0.2409524975,upper,32,60
4.88,2.88,0.2410465775,upper,32,61
4.96,2.88,0.2411451375,upper,32,62
5.04,2.88,0.2412481775,upper,32,63
5.12,2.88,0.2413556975,upper,32,64
5.2,2.88,0.2414676975,upper,32,65
5.28,2.88,0.2915841775,upper,32,66
5.36,2.88,0.2917051375,upper,32,67
5.44,2.88,0.2918305775,upper,32,68
5.5200000000000005,2.88,0.2919604975,upper,32,69
5.6000000000000005,2.88,0.2920948975,upper,32,70
5.68,2.88,0.2922337775,upper,32,71
5.76,2.88,0.2923771375,upper,32,72
5.84,2.88,0.2925249775,upper,32,73
5.92,2.88,0.2926772975,upper,32,74
6.0,2.88,0.2928340975,upper,32,75
6.08,2.88,0.2929953775,upper,32,76
6.16,2.88,0.2931611375,upper,32,77
6.24,2.88,0.2933313775,upper,32,78
6.32,2.88,0.2935060975,upper,32,79
0.0,2.9699999999999998,0.24351678949999997,upper,33,0
0.08,2.9699999999999998,0.24334206949999998,upper,33,1
0.16,2.9699999999999998,0.24317182949999996,upper,33,2
0.24,2.9699999999999998,0.24300606949999998,upper,33,3
0.32,2.9699999999999998,0.2428447895,upper,33,4
0.4,2.9699999999999998,0.24268798949999998,upper,33,5
0.48,2.9699999999999998,0.24253566949999997,upper,33,6
0.56,2.9699999999999998,0.24238782949999998,upper,33,7
0.64,2.9699999999999998,0.24224446949999998,upper,33,8
0.72,2.9699999999999998,0.24210558949999997,upper,33,9
0.8,2.9699999999999998,0.2419711895,upper,33,10
0.88,2.9699999999999998,0.24184126949999998,upper,33,11
0.96,2.9699999999999998,0.24171582949999998,upper,33,12
1.04,2.9699999999999998,0.24159486949999998,upper,33,13
1.12,2.9699999999999998,0.24147838949999997,upper,33,14
1.2,2.9699999999999998,0.24136638949999997,upper,33,15
1.28,2.9699999999999998,0.24125886949999997,upper,33,16
1.36,2.9699999999999998,0.24115582949999997,upper,33,17
1.44,2.9699999999999998,0.24105726949999998,upper,33,18
1.52,2.9699999999999998,0.24096318949999998,upper,33,19
1.6,2.9699999999999998,0.24087358949999998,upper,33,20
1.68,2.9699999999999998,0.2407884695,upper,33,21
1.76,2.9699999999999998,0.24070782949999997,upper,33,22
1.84,2.9699999999999998,0.24063166949999998,upper,33,23
1.92,2.9699999999999998,0.2405599895,upper,33,24
2.0,2.9699999999999998,0.24049278949999997,upper,33,25
2.08,2.9699999999999998,0.24043006949999998,upper,33,26
2.16,2.9699999999999998,0.24037182949999997,upper,33,27
2.24,2.9699999999999998,0.24031806949999998,upper,33,28
2.32,2.9699999999999998,0.24026878949999997,upper,33,29
2.4,2.9699999999999998,0.24022398949999998,upper,33,30
2.48,2.9699999999999998,0.24018366949999997,upper,33,31
2.56,2.9699999999999998,0.24014782949999997,upper,33,32
2.64,2.9699999999999998,0.24011646949999998,upper,33,33
3.52,2.9699999999999998,0.24006718949999997,upper,33,44
3.6,2.9699999999999998,0.24008958949999998,upper,33,45
3.68,2.9699999999999998,0.24011646949999998,upper,33,46
3.7600000000000002,2.9699999999999998,0.24014782949999997,upper,33,47
3.84,2.9699999999999998,0.24018366949999997,upper,33,48
3.92,2.9699999999999998,0.24022398949999998,upper,33,49
4.0,2.9699999999999998,0.24026878949999997,upper,33,50
4.08,2.9699999999999998,0.24031806949999998,upper,33,51
4.16,2.9699999999999998,0.24037182949999997,upper,33,52
4.24,2.9699999999999998,0.24043006949999998,upper,33,53
4.32,2.9699999999999998,0.24049278949999997,upper,33,54
4.4,2.9699999999999998,0.2405599895,upper,33,55
4.48,2.9699999999999998,0.24063166949999998,upper,33,56
4.5600000000000005,2.9699999999999998,0.24070782949999997,upper,33,57
4.64,2.9699999999999998,0.2407884695,upper,33,58
4.72,2.9699999999999998,0.24087358949999998,upper,33,59
4.8,2.9699999999999998,0.24096318949999998,upper,33,60
4.88,2.9699999999999998,0.24105726949999998,upper,33,61
4.96,2.9699999999999998,0.24115582949999997,upper,33,62
5.04,2.9699999999999998,0.24125886949999997,upper,33,63
5.12,2.9699999999999998,0.24136638949999997,upper,33,64
5.2,2.9699999999999998,0.24147838949999997,upper,33,65
5.28,2.9699999999999998,0.29159486949999996,upper,33,66
5.36,2.9699999999999998,0.29171582949999997,upper,33,67
5.44,2.9699999999999998,0.2918412695,upper,33,68
5.5200000000000005,2.9699999999999998,0.2919711895,upper,33,69
5.6000000000000005,2.9699999999999998,0.2921055895,upper,33,70
5.68,2.9699999999999998,0.2922444695,upper,33,71
5.76,2.9699999999999998,0.2923878295,upper,33,72
5.84,2.9699999999999998,0.2925356695,upper,33,73
5.92,2.9699999999999998,0.29268798949999997,upper,33,74
6.0,2.9699999999999998,0.2928447895,upper,33,75
6.08,2.9699999999999998,0.29300606949999997,upper,33,76
6.16,2.9699999999999998,0.2931718295,upper,33,77
6.24,2.9699999999999998,0.29334206949999997,upper,33,78
6.32,2.9699999999999998,0.2935167895,upper,33,79
0.0,3.06,0.2435310455,upper,34,0
0.08,3.06,0.2433563255,upper,34,1
0.16,3.06,0.24318608549999998,upper,34,2
0.24,3.06,0.2430203255,upper,34,3
0.32,3.06,0.2428590455,upper,34,4
0.4,3.06,0.2427022455,upper,34,5
0.48,3.06,0.24254992549999999,upper,34,6
0.56,3.06,0.2424020855,upper,34,7
0.64,3.06,0.2422587255,upper,34,8
0.72,3.06,0.24211984549999999,upper,34,9
0.8,3.06,0.2419854455,upper,34,10
0.88,3.06,0.2418555255,upper,34,11
0.96,3.06,0.2417300855,upper,34,12
1.04,3.06,0.2416091255,upper,34,13
1.12,3.06,0.2414926455,upper,34,14
1.2,3.06,0.2413806455,upper,34,15
1.28,3.06,0.2412731255,upper,34,16
1.36,3.06,0.2411700855,upper,34,17
1.44,3.06,0.2410715255,upper,34,18
1.52,3.06,0.2409774455,upper,34,19
1.6,3.06,0.2408878455,upper,34,20
1.68,3.06,0.2408027255,upper,34,21
1.76,3.06,0.2407220855,upper,34,22
1.84,3.06,0.2406459255,upper,34,23
1.92,3.06,0.2405742455,upper,34,24
2.0,3.06,0.2405070455,upper,34,25
2.08,3.06,0.2404443255,upper,34,26
2.16,3.06,0.24038608549999999,upper,34,27
2.24,3.06,0.2403323255,upper,34,28
2.32,3.06,0.2402830455,upper,34,29
2.4,3.06,0.2402382455,upper,34,30
2.48,3.06,0.2401979255,upper,34,31
2.56,3.06,0.24016208549999998,upper,34,32
2.64,3.06,0.2401307255,upper,34,33
3.52,3.06,0.2400814455,upper,34,44
3.6,3.06,0.2401038455,upper,34,45
3.68,3.06,0.2401307255,upper,34,46
3.7600000000000002,3.06,0.24016208549999998,upper,34,47
3.84,3.06,0.2401979255,upper,34,48
3.92,3.06,0.2402382455,upper,34,49
4.0,3.06,0.2402830455,upper,34,50
4.08,3.06,0.2403323255,upper,34,51
4.16,3.06,0.24038608549999999,upper,34,52
4.24,3.06,0.2404443255,upper,34,53
4.32,3.06,0.2405070455,upper,34,54
4.4,3.06,0.2405742455,upper,34,55
4.48,3.06,0.2406459255,upper,34,56
4.5600000000000005,3.06,0.2407220855,upper,34,57
4.64,3.06,0.2408027255,upper,34,58
4.72,3.06,0.2408878455,upper,34,59
4.8,3.06,0.2409774455,upper,34,60
4.88,3.06,0.2410715255,upper,34,61
4.96,3.06,0.2411700855,upper,34,62
5.04,3.06,0.2412731255,upper,34,63
5.12,3.06,0.2413806455,upper,34,64
5.2,3.06,0.2414926455,upper,34,65
5.28,3.06,0.2916091255,upper,34,66
5.36,3.06,0.2917300855,upper,34,67
5.44,3.06,0.2918555255,upper,34,68
5.5200000000000005,3.06,0.2919854455,upper,34,69
5.6000000000000005,3.06,0.2921198455,upper,34,70
5.68,3.06,0.2922587255,upper,34,71
5.76,3.06,0.2924020855,upper,34,72
5.84,3.06,0.2925499255,upper,34,73
5.92,3.06,0.2927022455,upper,34,74
6.0,3.06,0.2928590455,upper,34,75
6.08,3.06,0.2930203255,upper,34,76
6.16,3.06,0.29318608549999997,upper,34,77
6.24,3.06,0.2933563255,upper,34,78
6.32,3.06,0.2935310455,upper,34,79
0.0,3.15,0.2435488655,upper,35,0
0.08,3.15,0.2433741455,upper,35,1
0.16,3.15,0.24320390549999998,upper,35,2
0.24,3.15,0.2430381455,upper,35,3
0.32,3.15,0.2428768655,upper,35,4
0.4,3.15,0.2427200655,upper,35,5
0.48,3.15,0.2425677455,upper,35,6
0.56,3.15,0.2424199055,upper,35,7
0.64,3.15,0.2422765455,upper,35,8
0.72,3.15,0.2421376655,upper,35,9
0.8,3.15,0.2420032655,upper,35,10
0.88,3.15,0.2418733455,upper,35,11
0.96,3.15,0.2417479055,upper,35,12
1.04,3.15,0.2416269455,upper,35,13
1.12,3.15,0.2415104655,upper,35,14
1.2,3.15,0.2413984655,upper,35,15
1.28,3.15,0.2412909455,upper,35,16
1.36,3.15,0.2411879055,upper,35,17
1.44,3.15,0.2410893455,upper,35,18
1.52,3.15,0.2409952655,upper,35,19
1.6,3.15,0.2409056655,upper,35,20
1.68,3.15,0.2408205455,upper,35,21
1.76,3.15,0.2407399055,upper,35,22
1.84,3.15,0.2406637455,upper,35,23
1.92,3.15,0.2405920655,upper,35,24
2.0,3.15,0.2405248655,upper,35,25
2.08,3.15,0.2404621455,upper,35,26
2.16,3.15,0.2404039055,upper,35,27
2.24,3.15,0.2403501455,upper,35,28
2.32,3.15,0.2403008655,upper,35,29
2.4,3.15,0.2402560655,upper,35,30
2.48,3.15,0.2402157455,upper,35,31
2.56,3.15,0.24017990549999998,upper,35,32
2.64,3.15,0.2401485455,upper,35,33
2.72,3.15,0.2401216655,upper,35,34
2.8000000000000003,3.15,0.2400992655,upper,35,35
2.88,3.15,0.2400813455,upper,35,36
2.96,3.15,0.24006790549999998,upper,35,37
3.04,3.15,0.2400589455,upper,35,38
3.12,3.15,0.2400544655,upper,35,39
3.2,3.15,0.2400544655,upper,35,40
3.2800000000000002,3.15,0.2400589455,upper,35,41
3.36,3.15,0.24006790549999998,upper,35,42
3.44,3.15,0.2400813455,upper,35,43
3.52,3.15,0.2400992655,upper,35,44
3.6,3.15,0.2401216655,upper,35,45
3.68,3.15,0.2401485455,upper,35,46
3.7600000000000002,3.15,0.24017990549999998,upper,35,47
3.84,3.15,0.2402157455,upper,35,48
3.92,3.15,0.2402560655,upper,35,49
4.0,3.15,0.2403008655,upper,35,50
4.08,3.15,0.2403501455,upper,35,51
4.16,3.15,0.2404039055,upper,35,52
4.24,3.15,0.2404621455,upper,35,53
4.32,3.15,0.2405248655,upper,35,54
4.4,3.15,0.2405920655,upper,35,55
4.48,3.15,0.2406637455,upper,35,56
4.5600000000000005,3.15,0.2407399055,upper,35,57
4.64,3.15,0.2408205455,upper,35,58
4.72,3.15,0.2409056655,upper,35,59
4.8,3.15,0.2409952655,upper,35,60
4.88,3.15,0.2410893455,upper,35,61
4.96,3.15,0.2411879055,upper,35,62
5.04,3.15,0.2412909455,upper,35,63
5.12,3.15,0.2413984655,upper,35,64
5.2,3.15,0.2415104655,upper,35,65
5.28,3.15,0.2916269455,upper,35,66
5.36,3.15,0.2917479055,upper,35,67
5.44,3.15,0.2918733455,upper,35,68
5.5200000000000005,3.15,0.2920032655,upper,35,69
5.6000000000000005,3.15,0.2921376655,upper,35,70
5.68,3.15,0.2922765455,upper,35,71
5.76,3.15,0.2924199055,upper,35,72
5.84,3.15,0.2925677455,upper,35,73
5.92,3.15,0.2927200655,upper,35,74
6.0,3.15,0.2928768655,upper,35,75
6.08,3.15,0.2930381455,upper,35,76
6.16,3.15,0.2932039055,upper,35,77
6.24,3.15,0.2933741455,upper,35,78
6.32,3.15,0.2935488655,upper,35,79
0.0,3.2399999999999998,0.24357024949999997,upper,36,0
0.08,3.2399999999999998,0.24339552949999999,upper,36,1
0.16,3.2399999999999998,0.24322528949999997,upper,36,2
0.24,3.2399999999999998,0.24305952949999998,upper,36,3
0.32,3.2399999999999998,0.2428982495,upper,36,4
0.4,3.2399999999999998,0.24274144949999998,upper,36,5
0.48,3.2399999999999998,0.24258912949999997,upper,36,6
0.56,3.2399999999999998,0.2424412895,upper,36,7
0.64,3.2399999999999998,0.24229792949999998,upper,36,8
0.72,3.2399999999999998,0.24215904949999997,upper,36,9
0.8,3.2399999999999998,0.2420246495,upper,36,10
0.88,3.2399999999999998,0.2418947295,upper,36,11
0.96,3.2399999999999998,0.24176928949999998,upper,36,12
1.04,3.2399999999999998,0.24164832949999998,upper,36,13
1.12,3.2399999999999998,0.24153184949999998,upper,36,14
1.2,3.2399999999999998,0.24141984949999998,upper,36,15
1.28,3.2399999999999998,0.24131232949999998,upper,36,16
1.36,3.2399999999999998,0.24120928949999998,upper,36,17
1.44,3.2399999999999998,0.24111072949999998,upper,36,18
1.52,3.2399999999999998,0.24101664949999999,upper,36,19
1.6,3.2399999999999998,0.2409270495,upper,36,20
1.68,3.2399999999999998,0.2408419295,upper,36,21
1.76,3.2399999999999998,0.24076128949999998,upper,36,22
1.84,3.2399999999999998,0.24068512949999998,upper,36,23
1.92,3.2399999999999998,0.2406134495,upper,36,24
2.0,3.2399999999999998,0.24054624949999998,upper,36,25
2.08,3.2399999999999998,0.2404835295,upper,36,26
2.16,3.2399999999999998,0.24042528949999997,upper,36,27
2.24,3.2399999999999998,0.2403715295,upper,36,28
2.32,3.2399999999999998,0.24032224949999997,upper,36,29
2.4,3.2399999999999998,0.2402774495,upper,36,30
2.48,3.2399999999999998,0.24023712949999998,upper,36,31
2.56,3.2399999999999998,0.24020128949999997,upper,36,32
2.64,3.2399999999999998,0.2401699295,upper,36,33
2.72,3.2399999999999998,0.24014304949999998,upper,36,34
2.8000000000000003,3.2399999999999998,0.24012064949999998,upper,36,35
2.88,3.2399999999999998,0.24010272949999997,upper,36,36
2.96,3.2399999999999998,0.24008928949999997,upper,36,37
3.04,3.2399999999999998,0.2400803295,upper,36,38
3.12,3.2399999999999998,0.2400758495,upper,36,39
3.2,3.2399999999999998,0.2400758495,upper,36,40
3.2800000000000002,3.2399999999999998,0.2400803295,upper,36,41
3.36,3.2399999999999998,0.24008928949999997,upper,36,42
3.44,3.2399999999999998,0.24010272949999997,upper,36,43
3.52,3.2399999999999998,0.24012064949999998,upper,36,44
3.6,3.2399999999999998,0.24014304949999998,upper,36,45
3.68,3.2399999999999998,0.2401699295,upper,36,46
3.7600000000000002,3.2399999999999998,0.24020128949999997,upper,36,47
3.84,3.2399999999999998,0.24023712949999998,upper,36,48
3.92,3.2399999999999998,0.2402774495,upper,36,49
4.0,3.2399999999999998,0.24032224949999997,upper,36,50
4.08,3.2399999999999998,0.2403715295,upper,36,51
4.16,3.2399999999999998,0.24042528949999997,upper,36,52
4.24,3.2399999999999998,0.2404835295,upper,36,53
4.32,3.2399999999999998,0.24054624949999998,upper,36,54
4.4,3.2399999999999998,0.2406134495,upper,36,55
4.48,3.2399999999999998,0.24068512949999998,upper,36,56
4.5600000000000005,3.2399999999999998,0.24076128949999998,upper,36,57
4.64,3.2399999999999998,0.2408419295,upper,36,58
4.72,3.2399999999999998,0.2409270495,upper,36,59
4.8,3.2399999999999998,0.24101664949999999,upper,36,60
4.88,3.2399999999999998,0.24111072949999998,upper,36,61
4.96,3.2399999999999998,0.24120928949999998,upper,36,62
5.04,3.2399999999999998,0.24131232949999998,upper,36,63
5.12,3.2399999999999998,0.24141984949999998,upper,36,64
5.2,3.2399999999999998,0.24153184949999998,upper,36,65
5.28,3.2399999999999998,0.29164832949999997,upper,36,66
5.36,3.2399999999999998,0.2917692895,upper,36,67
5.44,3.2399999999999998,0.2918947295,upper,36,68
5.5200000000000005,3.2399999999999998,0.2920246495,upper,36,69
5.6000000000000005,3.2399999999999998,0.2921590495,upper,36,70
5.68,3.2399999999999998,0.2922979295,upper,36,71
5.76,3.2399999999999998,0.2924412895,upper,36,72
5.84,3.2399999999999998,0.2925891295,upper,36,73
5.92,3.2399999999999998,0.2927414495,upper,36,74
6.0,3.2399999999999998,0.2928982495,upper,36,75
6.08,3.2399999999999998,0.29305952949999997,upper,36,76
6.16,3.2399999999999998,0.2932252895,upper,36,77
6.24,3.2399999999999998,0.2933955295,upper,36,78
6.32,3.2399999999999998,0.2935702495,upper,36,79
0.0,3.33,0.24359519749999997,upper,37,0
0.08,3.33,0.24342047749999998,upper,37,1
0.16,3.33,0.24325023749999997,upper,37,2
0.24,3.33,0.24308447749999998,upper,37,3
0.32,3.33,0.2429231975,upper,37,4
0.4,3.33,0.24276639749999998,upper,37,5
0.48,3.33,0.24261407749999997,upper,37,6
0.56,3.33,0.2424662375,upper,37,7
0.64,3.33,0.24232287749999998,upper,37,8
0.72,3.33,0.24218399749999997,upper,37,9
0.8,3.33,0.2420495975,upper,37,10
0.88,3.33,0.24191967749999999,upper,37,11
0.96,3.33,0.24179423749999998,upper,37,12
1.04,3.33,0.24167327749999998,upper,37,13
1.12,3.33,0.24155679749999998,upper,37,14
1.2,3.33,0.24144479749999997,upper,37,15
1.28,3.33,0.24133727749999997,upper,37,16
1.36,3.33,0.24123423749999998,upper,37,17
1.44,3.33,0.24113567749999998,upper,37,18
1.52,3.33,0.24104159749999998,upper,37,19
1.6,3.33,0.2409519975,upper,37,20
1.68,3.33,0.2408668775,upper,37,21
1.76,3.33,0.24078623749999997,upper,37,22
1.84,3.33,0.24071007749999998,upper,37,23
1.92,3.33,0.2406383975,upper,37,24
2.0,3.33,0.24057119749999997,upper,37,25
2.08,3.33,0.24050847749999998,upper,37,26
2.16,3.33,0.24045023749999997,upper,37,27
2.24,3.33,0.24039647749999998,upper,37,28
2.32,3.33,0.24034719749999997,upper,37,29
2.4,3.33,0.2403023975,upper,37,30
2.48,3.33,0.24026207749999998,upper,37,31
2.56,3.33,0.24022623749999997,upper,37,32
2.64,3.33,0.2401948775,upper,37,33
2.72,3.33,0.24016799749999998,upper,37,34
2.8000000000000003,3.33,0.24014559749999997,upper,37,35
2.88,3.33,0.24012767749999997,upper,37,36
2.96,3.33,0.24011423749999997,upper,37,37
3.04,3.33,0.2401052775,upper,37,38
3.12,3.33,0.2401007975,upper,37,39
3.2,3.33,0.2401007975,upper,37,40
3.2800000000000002,3.33,0.2401052775,upper,37,41
3.36,3.33,0.24011423749999997,upper,37,42
3.44,3.33,0.24012767749999997,upper,37,43
3.52,3.33,0.24014559749999997,upper,37,44
3.6,3.33,0.24016799749999998,upper,37,45
3.68,3.33,0.2401948775,upper,37,46
3.7600000000000002,3.33,0.24022623749999997,upper,37,47
3.84,3.33,0.24026207749999998,upper,37,48
3.92,3.33,0.2403023975,upper,37,49
4.0,3.33,0.24034719749999997,upper,37,50
4.08,3.33,0.24039647749999998,upper,37,51
4.16,3.33,0.24045023749999997,upper,37,52
4.24,3.33,0.24050847749999998,upper,37,53
4.32,3.33,0.24057119749999997,upper,37,54
4.4,3.33,0.2406383975,upper,37,55
4.48,3.33,0.24071007749999998,upper,37,56
4.5600000000000005,3.33,0.24078623749999997,upper,37,57
4.64,3.33,0.2408668775,upper,37,58
4.72,3.33,0.2409519975,upper,37,59
4.8,3.33,0.24104159749999998,upper,37,60
4.88,3.33,0.24113567749999998,upper,37,61
4.96,3.33,0.24123423749999998,upper,37,62
5.04,3.33,0.24133727749999997,upper,37,63
5.12,3.33,0.24144479749999997,upper,37,64
5.2,3.33,0.24155679749999998,upper,37,65
5.28,3.33,0.2916732775,upper,37,66
5.36,3.33,0.2917942375,upper,37,67
5.44,3.33,0.2919196775,upper,37,68
5.5200000000000005,3.33,0.2920495975,upper,37,69
5.6000000000000005,3.33,0.29218399749999996,upper,37,70
5.68,3.33,0.29232287749999997,upper,37,71
5.76,3.33,0.2924662375,upper,37,72
5.84,3.33,0.29261407749999996,upper,37,73
5.92,3.33,0.2927663975,upper,37,74
6.0,3.33,0.2929231975,upper,37,75
6.08,3.33,0.2930844775,upper,37,76
6.16,3.33,0.29325023749999996,upper,37,77
6.24,3.33,0.2934204775,upper,37,78
6.32,3.33,0.29359519749999996,upper,37,79
0.0,3.42,0.24362370949999998,upper,38,0
0.08,3.42,0.2434489895,upper,38,1
0.16,3.42,0.24327874949999997,upper,38,2
0.24,3.42,0.2431129895,upper,38,3
0.32,3.42,0.2429517095,upper,38,4
0.4,3.42,0.2427949095,upper,38,5
0.48,3.42,0.24264258949999998,upper,38,6
0.56,3.42,0.2424947495,upper,38,7
0.64,3.42,0.2423513895,upper,38,8
0.72,3.42,0.24221250949999998,upper,38,9
0.8,3.42,0.2420781095,upper,38,10
0.88,3.42,0.2419481895,upper,38,11
0.96,3.42,0.2418227495,upper,38,12
1.04,3.42,0.24170178949999999,upper,38,13
1.12,3.42,0.24158530949999998,upper,38,14
1.2,3.42,0.24147330949999998,upper,38,15
1.28,3.42,0.24136578949999998,upper,38,16
1.36,3.42,0.24126274949999998,upper,38,17
1.44,3.42,0.2411641895,upper,38,18
1.52,3.42,0.2410701095,upper,38,19
1.6,3.42,0.2409805095,upper,38,20
1.68,3.42,0.2408953895,upper,38,21
1.76,3.42,0.24081474949999998,upper,38,22
1.84,3.42,0.2407385895,upper,38,23
1.92,3.42,0.2406669095,upper,38,24
2.0,3.42,0.24059970949999998,upper,38,25
2.08,3.42,0.2405369895,upper,38,26
2.16,3.42,0.24047874949999998,upper,38,27
2.24,3.42,0.2404249895,upper,38,28
2.32,3.42,0.24037570949999998,upper,38,29
2.4,3.42,0.2403309095,upper,38,30
2.48,3.42,0.24029058949999998,upper,38,31
2.56,3.42,0.24025474949999998,upper,38,32
2.64,3.42,0.2402233895,upper,38,33
2.72,3.42,0.2401965095,upper,38,34
2.8000000000000003,3.42,0.24017410949999998,upper,38,35
2.88,3.42,0.24015618949999998,upper,38,36
2.96,3.42,0.24014274949999997,upper,38,37
3.04,3.42,0.2401337895,upper,38,38
3.12,3.42,0.2401293095,upper,38,39
3.2,3.42,0.2401293095,upper,38,40
3.2800000000000002,3.42,0.2401337895,upper,38,41
3.36,3.42,0.24014274949999997,upper,38,42
3.44,3.42,0.24015618949999998,upper,38,43
3.52,3.42,0.24017410949999998,upper,38,44
3.6,3.42,0.2401965095,upper,38,45
3.68,3.42,0.2402233895,upper,38,46
3.7600000000000002,3.42,0.24025474949999998,upper,38,47
3.84,3.42,0.24029058949999998,upper,38,48
3.92,3.42,0.2403309095,upper,38,49
4.0,3.42,0.24037570949999998,upper,38,50
4.08,3.42,0.2404249895,upper,38,51
4.16,3.42,0.24047874949999998,upper,38,52
4.24,3.42,0.2405369895,upper,38,53
4.32,3.42,0.24059970949999998,upper,38,54
4.4,3.42,0.2406669095,upper,38,55
4.48,3.42,0.2407385895,upper,38,56
4.5600000000000005,3.42,0.24081474949999998,upper,38,57
4.64,3.42,0.2408953895,upper,38,58
4.72,3.42,0.2409805095,upper,38,59
4.8,3.42,0.2410701095,upper,38,60
4.88,3.42,0.2411641895,upper,38,61
4.96,3.42,0.24126274949999998,upper,38,62
5.04,3.42,0.24136578949999998,upper,38,63
5.12,3.42,0.24147330949999998,upper,38,64
5.2,3.42,0.24158530949999998,upper,38,65
5.28,3.42,0.2917017895,upper,38,66
5.36,3.42,0.2918227495,upper,38,67
5.44,3.42,0.2919481895,upper,38,68
5.5200000000000005,3.42,0.2920781095,upper,38,69
5.6000000000000005,3.42,0.2922125095,upper,38,70
5.68,3.42,0.2923513895,upper,38,71
5.76,3.42,0.2924947495,upper,38,72
5.84,3.42,0.2926425895,upper,38,73
5.92,3.42,0.2927949095,upper,38,74
6.0,3.42,0.2929517095,upper,38,75
6.08,3.42,0.2931129895,upper,38,76
6.16,3.42,0.2932787495,upper,38,77
6.24,3.42,0.2934489895,upper,38,78
6.32,3.42,0.2936237095,upper,38,79
0.0,3.51,0.24365578549999997,upper,39,0
0.08,3.51,0.24348106549999998,upper,39,1
0.16,3.51,0.24331082549999997,upper,39,2
0.24,3.51,0.24314506549999998,upper,39,3
0.32,3.51,0.2429837855,upper,39,4
0.4,3.51,0.24282698549999998,upper,39,5
0.48,3.51,0.24267466549999997,upper,39,6
0.56,3.51,0.2425268255,upper,39,7
0.64,3.51,0.24238346549999998,upper,39,8
0.72,3.51,0.24224458549999997,upper,39,9
0.8,3.51,0.2421101855,upper,39,10
0.88,3.51,0.24198026549999999,upper,39,11
0.96,3.51,0.24185482549999998,upper,39,12
1.04,3.51,0.24173386549999998,upper,39,13
1.12,3.51,0.24161738549999998,upper,39,14
1.2,3.51,0.24150538549999997,upper,39,15
1.28,3.51,0.24139786549999998,upper,39,16
1.36,3.51,0.24129482549999998,upper,39,17
1.44,3.51,0.24119626549999998,upper,39,18
1.52,3.51,0.24110218549999998,upper,39,19
1.6,3.51,0.2410125855,upper,39,20
